Time,Temperature (°C),Heat Flow (Normalized)(W/g),Label
51.335,3.973,0.0708247,PDN15
51.3367,3.965,0.0708132,PDN15
51.3383,3.956,0.0708064,PDN15
51.34,3.947,0.0708032,PDN15
51.3417,3.939,0.070803,PDN15
51.3433,3.932,0.0708047,PDN15
51.345,3.924,0.0708059,PDN15
51.3467,3.915,0.0708076,PDN15
51.3483,3.907,0.0708106,PDN15
51.35,3.898,0.0708126,PDN15
51.3517,3.891,0.0708169,PDN15
51.3533,3.882,0.0708173,PDN15
51.355,3.874,0.0708093,PDN15
51.3567,3.866,0.0708009,PDN15
51.3583,3.857,0.0707929,PDN15
51.36,3.85,0.0707828,PDN15
51.3617,3.839,0.070769,PDN15
51.3633,3.833,0.0707561,PDN15
51.365,3.823,0.0707443,PDN15
51.3667,3.816,0.0707344,PDN15
51.3683,3.807,0.0707299,PDN15
51.37,3.798,0.0707294,PDN15
51.3717,3.79,0.070729,PDN15
51.3733,3.782,0.0707281,PDN15
51.375,3.773,0.0707248,PDN15
51.3767,3.765,0.0707221,PDN15
51.3783,3.758,0.0707185,PDN15
51.38,3.748,0.0707129,PDN15
51.3817,3.74,0.0707103,PDN15
51.3833,3.732,0.0707051,PDN15
51.385,3.723,0.0706974,PDN15
51.3867,3.716,0.0706892,PDN15
51.3883,3.708,0.0706775,PDN15
51.39,3.699,0.0706658,PDN15
51.3917,3.689,0.0706558,PDN15
51.3933,3.683,0.0706462,PDN15
51.395,3.673,0.0706413,PDN15
51.3967,3.665,0.0706372,PDN15
51.3983,3.657,0.0706383,PDN15
51.4,3.649,0.0706422,PDN15
51.4017,3.641,0.0706463,PDN15
51.4033,3.631,0.0706492,PDN15
51.405,3.624,0.0706538,PDN15
51.4067,3.615,0.0706575,PDN15
51.4083,3.607,0.0706549,PDN15
51.41,3.599,0.0706508,PDN15
51.4117,3.59,0.0706481,PDN15
51.4133,3.582,0.0706477,PDN15
51.415,3.574,0.0706479,PDN15
51.4167,3.565,0.0706505,PDN15
51.4183,3.557,0.07065,PDN15
51.42,3.549,0.070648,PDN15
51.4217,3.541,0.0706421,PDN15
51.4233,3.532,0.0706386,PDN15
51.425,3.524,0.0706332,PDN15
51.4267,3.516,0.0706243,PDN15
51.4283,3.507,0.0706124,PDN15
51.43,3.498,0.0705973,PDN15
51.4317,3.491,0.0705831,PDN15
51.4333,3.482,0.0705739,PDN15
51.435,3.474,0.0705698,PDN15
51.4367,3.466,0.0705686,PDN15
51.4383,3.457,0.0705707,PDN15
51.44,3.449,0.0705706,PDN15
51.4417,3.441,0.0705677,PDN15
51.4433,3.432,0.0705612,PDN15
51.445,3.424,0.0705556,PDN15
51.4467,3.416,0.0705475,PDN15
51.4483,3.408,0.0705396,PDN15
51.45,3.399,0.0705298,PDN15
51.4517,3.39,0.0705205,PDN15
51.4533,3.382,0.0705128,PDN15
51.455,3.375,0.0705035,PDN15
51.4567,3.365,0.0704938,PDN15
51.4583,3.357,0.0704891,PDN15
51.46,3.349,0.0704819,PDN15
51.4617,3.342,0.0704772,PDN15
51.4633,3.333,0.0704739,PDN15
51.465,3.325,0.070474,PDN15
51.4667,3.316,0.0704763,PDN15
51.4683,3.307,0.0704796,PDN15
51.47,3.299,0.0704811,PDN15
51.4717,3.291,0.0704785,PDN15
51.4733,3.282,0.070473,PDN15
51.475,3.274,0.0704644,PDN15
51.4767,3.265,0.0704541,PDN15
51.4783,3.258,0.0704401,PDN15
51.48,3.249,0.0704149,PDN15
51.4817,3.241,0.0703997,PDN15
51.4833,3.234,0.0703844,PDN15
51.485,3.225,0.0703594,PDN15
51.4867,3.216,0.0703442,PDN15
51.4883,3.208,0.0703328,PDN15
51.49,3.199,0.0703247,PDN15
51.4917,3.192,0.0703201,PDN15
51.4933,3.183,0.07032,PDN15
51.495,3.174,0.0703237,PDN15
51.4967,3.167,0.0703284,PDN15
51.4983,3.158,0.0703287,PDN15
51.5,3.149,0.0703279,PDN15
51.5017,3.141,0.0703267,PDN15
51.5033,3.132,0.0703141,PDN15
51.505,3.125,0.0702962,PDN15
51.5067,3.117,0.070271,PDN15
51.5083,3.108,0.0702557,PDN15
51.51,3.1,0.0702438,PDN15
51.5117,3.091,0.0702373,PDN15
51.5133,3.083,0.0702337,PDN15
51.515,3.075,0.0702369,PDN15
51.5167,3.066,0.0702381,PDN15
51.5183,3.058,0.0702374,PDN15
51.52,3.05,0.0702401,PDN15
51.5217,3.041,0.0702403,PDN15
51.5233,3.033,0.0702394,PDN15
51.525,3.025,0.0702368,PDN15
51.5267,3.016,0.0702363,PDN15
51.5283,3.008,0.0702368,PDN15
51.53,3,0.0702359,PDN15
51.5317,2.992,0.070233,PDN15
51.5333,2.983,0.0702295,PDN15
51.535,2.975,0.0702223,PDN15
51.5367,2.966,0.0702143,PDN15
51.5383,2.959,0.0702073,PDN15
51.54,2.95,0.0701998,PDN15
51.5417,2.941,0.0701935,PDN15
51.5433,2.932,0.0701893,PDN15
51.545,2.924,0.0701874,PDN15
51.5467,2.916,0.0701899,PDN15
51.5483,2.909,0.0701899,PDN15
51.55,2.9,0.070188,PDN15
51.5517,2.892,0.0701801,PDN15
51.5533,2.882,0.0701672,PDN15
51.555,2.875,0.0701558,PDN15
51.5567,2.867,0.0701452,PDN15
51.5583,2.858,0.0701314,PDN15
51.56,2.85,0.0701176,PDN15
51.5617,2.842,0.0701094,PDN15
51.5633,2.834,0.0701046,PDN15
51.565,2.825,0.0701016,PDN15
51.5667,2.817,0.0700976,PDN15
51.5683,2.808,0.0700926,PDN15
51.57,2.8,0.0700828,PDN15
51.5717,2.792,0.0700775,PDN15
51.5733,2.782,0.0700748,PDN15
51.575,2.776,0.0700766,PDN15
51.5767,2.767,0.0700809,PDN15
51.5783,2.758,0.0700894,PDN15
51.58,2.749,0.0700962,PDN15
51.5817,2.742,0.0701015,PDN15
51.5833,2.734,0.0701028,PDN15
51.585,2.725,0.0700958,PDN15
51.5867,2.716,0.0700876,PDN15
51.5883,2.708,0.0700641,PDN15
51.59,2.7,0.0700513,PDN15
51.5917,2.692,0.070039,PDN15
51.5933,2.684,0.0700289,PDN15
51.595,2.675,0.0700224,PDN15
51.5967,2.666,0.0700222,PDN15
51.5983,2.659,0.0700259,PDN15
51.6,2.65,0.0700273,PDN15
51.6017,2.642,0.0700284,PDN15
51.6033,2.634,0.0700244,PDN15
51.605,2.625,0.0700186,PDN15
51.6067,2.617,0.0700093,PDN15
51.6083,2.609,0.0699979,PDN15
51.61,2.599,0.0699866,PDN15
51.6117,2.591,0.0699778,PDN15
51.6133,2.584,0.069972,PDN15
51.615,2.575,0.0699664,PDN15
51.6167,2.567,0.0699661,PDN15
51.6183,2.56,0.0699691,PDN15
51.62,2.549,0.0699737,PDN15
51.6217,2.543,0.0699766,PDN15
51.6233,2.533,0.0699757,PDN15
51.625,2.525,0.0699735,PDN15
51.6267,2.518,0.0699654,PDN15
51.6283,2.508,0.0699606,PDN15
51.63,2.501,0.0699557,PDN15
51.6317,2.492,0.0699505,PDN15
51.6333,2.484,0.0699396,PDN15
51.635,2.475,0.0699304,PDN15
51.6367,2.467,0.0699268,PDN15
51.6383,2.458,0.0699283,PDN15
51.64,2.45,0.0699324,PDN15
51.6417,2.443,0.0699316,PDN15
51.6433,2.433,0.0699297,PDN15
51.645,2.425,0.0699265,PDN15
51.6467,2.417,0.0699263,PDN15
51.6483,2.409,0.0699222,PDN15
51.65,2.4,0.0699204,PDN15
51.6517,2.393,0.0699151,PDN15
51.6533,2.383,0.069907,PDN15
51.655,2.376,0.0698967,PDN15
51.6567,2.367,0.0698836,PDN15
51.6583,2.359,0.0698733,PDN15
51.66,2.351,0.0698715,PDN15
51.6617,2.342,0.0698743,PDN15
51.6633,2.335,0.0698816,PDN15
51.665,2.325,0.0698857,PDN15
51.6667,2.317,0.0698823,PDN15
51.6683,2.309,0.0698792,PDN15
51.67,2.301,0.0698745,PDN15
51.6717,2.293,0.0698707,PDN15
51.6733,2.283,0.0698636,PDN15
51.675,2.276,0.0698499,PDN15
51.6767,2.268,0.0698304,PDN15
51.6783,2.259,0.06982,PDN15
51.68,2.251,0.0698098,PDN15
51.6817,2.242,0.0698025,PDN15
51.6833,2.234,0.0697957,PDN15
51.685,2.226,0.0697867,PDN15
51.6867,2.218,0.069773,PDN15
51.6883,2.209,0.0697599,PDN15
51.69,2.201,0.0697544,PDN15
51.6917,2.192,0.0697488,PDN15
51.6933,2.184,0.0697421,PDN15
51.695,2.177,0.069737,PDN15
51.6967,2.167,0.0697318,PDN15
51.6983,2.159,0.0697297,PDN15
51.7,2.151,0.0697348,PDN15
51.7017,2.143,0.0697408,PDN15
51.7033,2.135,0.0697417,PDN15
51.705,2.126,0.0697373,PDN15
51.7067,2.118,0.069725,PDN15
51.7083,2.109,0.0697153,PDN15
51.71,2.102,0.0697055,PDN15
51.7117,2.093,0.0696928,PDN15
51.7133,2.084,0.0696778,PDN15
51.715,2.076,0.0696639,PDN15
51.7167,2.067,0.069656,PDN15
51.7183,2.059,0.0696518,PDN15
51.72,2.051,0.0696498,PDN15
51.7217,2.043,0.069646,PDN15
51.7233,2.035,0.0696481,PDN15
51.725,2.027,0.0696475,PDN15
51.7267,2.017,0.0696478,PDN15
51.7283,2.009,0.0696484,PDN15
51.73,2.001,0.0696412,PDN15
51.7317,1.992,0.0696321,PDN15
51.7333,1.984,0.0696232,PDN15
51.735,1.975,0.0696163,PDN15
51.7367,1.968,0.0696093,PDN15
51.7383,1.959,0.0695999,PDN15
51.74,1.951,0.0695859,PDN15
51.7417,1.943,0.0695738,PDN15
51.7433,1.935,0.0695602,PDN15
51.745,1.926,0.0695557,PDN15
51.7467,1.917,0.0695554,PDN15
51.7483,1.91,0.0695539,PDN15
51.75,1.901,0.069557,PDN15
51.7517,1.894,0.069562,PDN15
51.7533,1.885,0.0695688,PDN15
51.755,1.876,0.069574,PDN15
51.7567,1.867,0.0695773,PDN15
51.7583,1.859,0.0695784,PDN15
51.76,1.851,0.0695721,PDN15
51.7617,1.844,0.0695606,PDN15
51.7633,1.835,0.0695502,PDN15
51.765,1.827,0.0695391,PDN15
51.7667,1.818,0.0695247,PDN15
51.7683,1.811,0.06951,PDN15
51.77,1.801,0.0694969,PDN15
51.7717,1.793,0.0694868,PDN15
51.7733,1.785,0.069473,PDN15
51.775,1.776,0.0694593,PDN15
51.7767,1.769,0.0694497,PDN15
51.7783,1.76,0.0694352,PDN15
51.78,1.751,0.0694213,PDN15
51.7817,1.743,0.0694061,PDN15
51.7833,1.735,0.0693919,PDN15
51.785,1.727,0.0693753,PDN15
51.7867,1.718,0.0693618,PDN15
51.7883,1.71,0.0693549,PDN15
51.79,1.702,0.0693554,PDN15
51.7917,1.693,0.0693581,PDN15
51.7933,1.686,0.0693667,PDN15
51.795,1.676,0.0693894,PDN15
51.7967,1.668,0.0694009,PDN15
51.7983,1.661,0.0694053,PDN15
51.8,1.652,0.0694076,PDN15
51.8017,1.643,0.0694041,PDN15
51.8033,1.636,0.0693917,PDN15
51.805,1.628,0.069362,PDN15
51.8067,1.619,0.0693005,PDN15
51.8083,1.611,0.0692639,PDN15
51.81,1.602,0.0692466,PDN15
51.8117,1.595,0.0692377,PDN15
51.8133,1.585,0.0692338,PDN15
51.815,1.577,0.0692332,PDN15
51.8167,1.57,0.0692378,PDN15
51.8183,1.559,0.0692607,PDN15
51.82,1.552,0.0692784,PDN15
51.8217,1.543,0.069285,PDN15
51.8233,1.536,0.0692865,PDN15
51.825,1.528,0.0692829,PDN15
51.8267,1.518,0.0692763,PDN15
51.8283,1.51,0.0692631,PDN15
51.83,1.503,0.0692479,PDN15
51.8317,1.495,0.0692347,PDN15
51.8333,1.485,0.0692225,PDN15
51.835,1.477,0.0692124,PDN15
51.8367,1.47,0.0692021,PDN15
51.8383,1.46,0.069191,PDN15
51.84,1.452,0.069181,PDN15
51.8417,1.444,0.0691703,PDN15
51.8433,1.436,0.0691604,PDN15
51.845,1.427,0.0691495,PDN15
51.8467,1.418,0.0691393,PDN15
51.8483,1.411,0.0691329,PDN15
51.85,1.402,0.0691278,PDN15
51.8517,1.394,0.0691292,PDN15
51.8533,1.385,0.0691303,PDN15
51.855,1.377,0.0691324,PDN15
51.8567,1.368,0.069131,PDN15
51.8583,1.36,0.069132,PDN15
51.86,1.352,0.0691319,PDN15
51.8617,1.344,0.0691329,PDN15
51.8633,1.335,0.0691307,PDN15
51.865,1.327,0.0691284,PDN15
51.8667,1.32,0.0691282,PDN15
51.8683,1.311,0.0691251,PDN15
51.87,1.303,0.0691236,PDN15
51.8717,1.294,0.0691163,PDN15
51.8733,1.287,0.0691091,PDN15
51.875,1.278,0.0690983,PDN15
51.8767,1.27,0.0690843,PDN15
51.8783,1.262,0.0690734,PDN15
51.88,1.252,0.0690677,PDN15
51.8817,1.244,0.0690682,PDN15
51.8833,1.236,0.0690685,PDN15
51.885,1.228,0.0690669,PDN15
51.8867,1.219,0.0690635,PDN15
51.8883,1.213,0.0690636,PDN15
51.89,1.203,0.0690613,PDN15
51.8917,1.194,0.0690576,PDN15
51.8933,1.186,0.0690522,PDN15
51.895,1.179,0.0690449,PDN15
51.8967,1.17,0.0690414,PDN15
51.8983,1.162,0.0690408,PDN15
51.9,1.154,0.069045,PDN15
51.9017,1.145,0.0690502,PDN15
51.9033,1.137,0.0690515,PDN15
51.905,1.129,0.0690479,PDN15
51.9067,1.12,0.0690409,PDN15
51.9083,1.111,0.0690329,PDN15
51.91,1.104,0.0690245,PDN15
51.9117,1.094,0.0690112,PDN15
51.9133,1.087,0.0689946,PDN15
51.915,1.077,0.0689801,PDN15
51.9167,1.07,0.0689697,PDN15
51.9183,1.062,0.0689596,PDN15
51.92,1.053,0.0689522,PDN15
51.9217,1.045,0.068941,PDN15
51.9233,1.037,0.0689325,PDN15
51.925,1.03,0.068924,PDN15
51.9267,1.02,0.0689167,PDN15
51.9283,1.012,0.0689156,PDN15
51.93,1.004,0.0689116,PDN15
51.9317,0.995,0.0689041,PDN15
51.9333,0.987,0.0688973,PDN15
51.935,0.978,0.0688923,PDN15
51.9367,0.97,0.0688889,PDN15
51.9383,0.963,0.0688884,PDN15
51.94,0.955,0.0688839,PDN15
51.9417,0.945,0.0688814,PDN15
51.9433,0.937,0.0688782,PDN15
51.945,0.929,0.0688706,PDN15
51.9467,0.92,0.0688669,PDN15
51.9483,0.913,0.0688604,PDN15
51.95,0.905,0.0688504,PDN15
51.9517,0.895,0.0688378,PDN15
51.9533,0.886,0.0688257,PDN15
51.955,0.879,0.0688141,PDN15
51.9567,0.871,0.0688052,PDN15
51.9583,0.863,0.0687978,PDN15
51.96,0.854,0.0687965,PDN15
51.9617,0.846,0.0687932,PDN15
51.9633,0.838,0.068794,PDN15
51.965,0.829,0.0687953,PDN15
51.9667,0.82,0.0687912,PDN15
51.9683,0.812,0.0687799,PDN15
51.97,0.804,0.0687698,PDN15
51.9717,0.795,0.0687614,PDN15
51.9733,0.787,0.0687566,PDN15
51.975,0.779,0.0687533,PDN15
51.9767,0.77,0.0687516,PDN15
51.9783,0.762,0.06875,PDN15
51.98,0.752,0.0687503,PDN15
51.9817,0.745,0.0687535,PDN15
51.9833,0.736,0.0687571,PDN15
51.985,0.729,0.0687568,PDN15
51.9867,0.721,0.0687515,PDN15
51.9883,0.713,0.0687509,PDN15
51.99,0.703,0.0687514,PDN15
51.9917,0.695,0.0687532,PDN15
51.9933,0.688,0.0687574,PDN15
51.995,0.679,0.0687658,PDN15
51.9967,0.671,0.0687687,PDN15
51.9983,0.662,0.0687672,PDN15
52,0.654,0.0687649,PDN15
52.0017,0.646,0.0687641,PDN15
52.0033,0.638,0.0687624,PDN15
52.005,0.629,0.0687563,PDN15
52.0067,0.62,0.0687546,PDN15
52.0083,0.613,0.0687547,PDN15
52.01,0.603,0.0687575,PDN15
52.0117,0.596,0.0687615,PDN15
52.0133,0.587,0.0687648,PDN15
52.015,0.579,0.0687628,PDN15
52.0167,0.571,0.0687575,PDN15
52.0183,0.562,0.0687569,PDN15
52.02,0.554,0.0687521,PDN15
52.0217,0.545,0.068748,PDN15
52.0233,0.538,0.0687437,PDN15
52.025,0.529,0.0687401,PDN15
52.0267,0.521,0.0687379,PDN15
52.0283,0.513,0.0687357,PDN15
52.03,0.505,0.0687332,PDN15
52.0317,0.496,0.0687304,PDN15
52.0333,0.488,0.068724,PDN15
52.035,0.478,0.0687171,PDN15
52.0367,0.471,0.0687167,PDN15
52.0383,0.462,0.068713,PDN15
52.04,0.454,0.0687102,PDN15
52.0417,0.446,0.0687094,PDN15
52.0433,0.437,0.0687071,PDN15
52.045,0.428,0.0687018,PDN15
52.0467,0.42,0.0686965,PDN15
52.0483,0.414,0.0686859,PDN15
52.05,0.405,0.068673,PDN15
52.0517,0.395,0.0686631,PDN15
52.0533,0.387,0.0686608,PDN15
52.055,0.38,0.0686629,PDN15
52.0567,0.371,0.0686646,PDN15
52.0583,0.362,0.0686643,PDN15
52.06,0.354,0.0686721,PDN15
52.0617,0.345,0.0686784,PDN15
52.0633,0.335,0.0686854,PDN15
52.065,0.329,0.0686932,PDN15
52.0667,0.321,0.068701,PDN15
52.0683,0.313,0.0687041,PDN15
52.07,0.303,0.0687033,PDN15
52.0717,0.297,0.0687032,PDN15
52.0733,0.288,0.0687013,PDN15
52.075,0.279,0.0686962,PDN15
52.0767,0.272,0.068686,PDN15
52.0783,0.263,0.0686767,PDN15
52.08,0.255,0.0686637,PDN15
52.0817,0.246,0.0686525,PDN15
52.0833,0.238,0.0686289,PDN15
52.085,0.23,0.0686226,PDN15
52.0867,0.221,0.0686191,PDN15
52.0883,0.213,0.0686128,PDN15
52.09,0.204,0.0686077,PDN15
52.0917,0.197,0.0686021,PDN15
52.0933,0.187,0.068597,PDN15
52.095,0.18,0.0685959,PDN15
52.0967,0.172,0.0685974,PDN15
52.0983,0.162,0.0686009,PDN15
52.1,0.155,0.068614,PDN15
52.1017,0.145,0.0686202,PDN15
52.1033,0.138,0.0686288,PDN15
52.105,0.13,0.0686344,PDN15
52.1067,0.122,0.0686362,PDN15
52.1083,0.114,0.0686388,PDN15
52.11,0.105,0.0686388,PDN15
52.1117,0.096,0.0686347,PDN15
52.1133,0.088,0.0686288,PDN15
52.115,0.081,0.0686229,PDN15
52.1167,0.072,0.0686177,PDN15
52.1183,0.063,0.0686189,PDN15
52.12,0.054,0.0686222,PDN15
52.1217,0.047,0.0686218,PDN15
52.1233,0.039,0.0686174,PDN15
52.125,0.031,0.0686132,PDN15
52.1267,0.022,0.0686124,PDN15
52.1283,0.014,0.0686156,PDN15
52.13,0.006,0.0686163,PDN15
52.1317,-0.003,0.0686142,PDN15
52.1333,-0.012,0.0686107,PDN15
52.135,-0.02,0.0686049,PDN15
52.1367,-0.028,0.068601,PDN15
52.1383,-0.037,0.0686021,PDN15
52.14,-0.045,0.068597,PDN15
52.1417,-0.053,0.0685912,PDN15
52.1433,-0.061,0.0685872,PDN15
52.145,-0.07,0.0685795,PDN15
52.1467,-0.078,0.0685729,PDN15
52.1483,-0.086,0.0685674,PDN15
52.15,-0.095,0.0685636,PDN15
52.1517,-0.103,0.0685583,PDN15
52.1533,-0.111,0.0685537,PDN15
52.155,-0.119,0.0685491,PDN15
52.1567,-0.129,0.068546,PDN15
52.1583,-0.136,0.0685422,PDN15
52.16,-0.145,0.0685384,PDN15
52.1617,-0.153,0.0685374,PDN15
52.1633,-0.162,0.0685334,PDN15
52.165,-0.17,0.0685267,PDN15
52.1667,-0.178,0.0685203,PDN15
52.1683,-0.186,0.0685156,PDN15
52.17,-0.195,0.0685101,PDN15
52.1717,-0.203,0.0685047,PDN15
52.1733,-0.211,0.0684982,PDN15
52.175,-0.22,0.0684943,PDN15
52.1767,-0.228,0.0684919,PDN15
52.1783,-0.237,0.0684889,PDN15
52.18,-0.246,0.0684874,PDN15
52.1817,-0.254,0.0684814,PDN15
52.1833,-0.262,0.0684735,PDN15
52.185,-0.27,0.0684684,PDN15
52.1867,-0.278,0.0684667,PDN15
52.1883,-0.287,0.0684641,PDN15
52.19,-0.294,0.0684587,PDN15
52.1917,-0.303,0.0684518,PDN15
52.1933,-0.311,0.0684509,PDN15
52.195,-0.32,0.0684504,PDN15
52.1967,-0.328,0.0684506,PDN15
52.1983,-0.336,0.068448,PDN15
52.2,-0.345,0.0684437,PDN15
52.2017,-0.354,0.068442,PDN15
52.2033,-0.362,0.0684412,PDN15
52.205,-0.37,0.0684427,PDN15
52.2067,-0.378,0.0684427,PDN15
52.2083,-0.387,0.0684431,PDN15
52.21,-0.395,0.0684411,PDN15
52.2117,-0.403,0.0684384,PDN15
52.2133,-0.412,0.0684346,PDN15
52.215,-0.42,0.0684312,PDN15
52.2167,-0.428,0.0684253,PDN15
52.2183,-0.436,0.0684211,PDN15
52.22,-0.445,0.0684209,PDN15
52.2217,-0.453,0.0684242,PDN15
52.2233,-0.461,0.0684278,PDN15
52.225,-0.47,0.0684298,PDN15
52.2267,-0.48,0.0684282,PDN15
52.2283,-0.487,0.0684262,PDN15
52.23,-0.494,0.0684228,PDN15
52.2317,-0.503,0.0684174,PDN15
52.2333,-0.511,0.0684159,PDN15
52.235,-0.52,0.0684108,PDN15
52.2367,-0.528,0.0684093,PDN15
52.2383,-0.536,0.0684101,PDN15
52.24,-0.544,0.0684104,PDN15
52.2417,-0.553,0.0684145,PDN15
52.2433,-0.562,0.0684201,PDN15
52.245,-0.57,0.068423,PDN15
52.2467,-0.577,0.0684228,PDN15
52.2483,-0.586,0.0684259,PDN15
52.25,-0.595,0.0684234,PDN15
52.2517,-0.603,0.0684221,PDN15
52.2533,-0.611,0.0684212,PDN15
52.255,-0.62,0.0684184,PDN15
52.2567,-0.628,0.0684143,PDN15
52.2583,-0.638,0.0684073,PDN15
52.26,-0.645,0.0684057,PDN15
52.2617,-0.654,0.0684116,PDN15
52.2633,-0.661,0.0684236,PDN15
52.265,-0.671,0.0684368,PDN15
52.2667,-0.678,0.0684803,PDN15
52.2683,-0.687,0.0685006,PDN15
52.27,-0.695,0.0685141,PDN15
52.2717,-0.703,0.0685272,PDN15
52.2733,-0.712,0.068537,PDN15
52.275,-0.721,0.0685407,PDN15
52.2767,-0.729,0.0685414,PDN15
52.2783,-0.737,0.0685424,PDN15
52.28,-0.745,0.0685432,PDN15
52.2817,-0.755,0.0685394,PDN15
52.2833,-0.761,0.0685334,PDN15
52.285,-0.77,0.0685278,PDN15
52.2867,-0.779,0.0685218,PDN15
52.2883,-0.786,0.0685124,PDN15
52.29,-0.795,0.0685023,PDN15
52.2917,-0.804,0.0684955,PDN15
52.2933,-0.811,0.0684873,PDN15
52.295,-0.82,0.068483,PDN15
52.2967,-0.827,0.0684729,PDN15
52.2983,-0.837,0.0684639,PDN15
52.3,-0.845,0.0684528,PDN15
52.3017,-0.853,0.068441,PDN15
52.3033,-0.862,0.0684321,PDN15
52.305,-0.87,0.0684275,PDN15
52.3067,-0.878,0.0684233,PDN15
52.3083,-0.886,0.0684213,PDN15
52.31,-0.895,0.0684195,PDN15
52.3117,-0.904,0.0684225,PDN15
52.3133,-0.912,0.0684249,PDN15
52.315,-0.92,0.0684268,PDN15
52.3167,-0.928,0.0684268,PDN15
52.3183,-0.936,0.0684213,PDN15
52.32,-0.945,0.0684131,PDN15
52.3217,-0.954,0.068404,PDN15
52.3233,-0.962,0.0683987,PDN15
52.325,-0.97,0.0683941,PDN15
52.3267,-0.98,0.0683929,PDN15
52.3283,-0.987,0.0683895,PDN15
52.33,-0.995,0.0683909,PDN15
52.3317,-1.004,0.0683885,PDN15
52.3333,-1.01,0.0683845,PDN15
52.335,-1.02,0.0683848,PDN15
52.3367,-1.028,0.0683838,PDN15
52.3383,-1.036,0.0683793,PDN15
52.34,-1.045,0.0683704,PDN15
52.3417,-1.054,0.0683622,PDN15
52.3433,-1.063,0.0683535,PDN15
52.345,-1.071,0.068347,PDN15
52.3467,-1.079,0.0683393,PDN15
52.3483,-1.088,0.0683361,PDN15
52.35,-1.096,0.068336,PDN15
52.3517,-1.104,0.068336,PDN15
52.3533,-1.113,0.0683399,PDN15
52.355,-1.12,0.0683535,PDN15
52.3567,-1.129,0.0683686,PDN15
52.3583,-1.137,0.0683749,PDN15
52.36,-1.146,0.0683757,PDN15
52.3617,-1.155,0.0683731,PDN15
52.3633,-1.163,0.0683646,PDN15
52.365,-1.171,0.0683389,PDN15
52.3667,-1.179,0.0683104,PDN15
52.3683,-1.188,0.0682968,PDN15
52.37,-1.197,0.0682862,PDN15
52.3717,-1.204,0.0682773,PDN15
52.3733,-1.212,0.0682737,PDN15
52.375,-1.221,0.0682764,PDN15
52.3767,-1.229,0.0682811,PDN15
52.3783,-1.237,0.0682873,PDN15
52.38,-1.245,0.0682957,PDN15
52.3817,-1.254,0.0683046,PDN15
52.3833,-1.262,0.0683192,PDN15
52.385,-1.27,0.0683354,PDN15
52.3867,-1.278,0.0683454,PDN15
52.3883,-1.287,0.0683556,PDN15
52.39,-1.296,0.0683594,PDN15
52.3917,-1.303,0.0683572,PDN15
52.3933,-1.312,0.0683525,PDN15
52.395,-1.321,0.068346,PDN15
52.3967,-1.329,0.068337,PDN15
52.3983,-1.337,0.0683281,PDN15
52.4,-1.345,0.0683227,PDN15
52.4017,-1.353,0.0683187,PDN15
52.4033,-1.361,0.0683158,PDN15
52.405,-1.37,0.0683129,PDN15
52.4067,-1.378,0.0683093,PDN15
52.4083,-1.387,0.0683033,PDN15
52.41,-1.395,0.0682965,PDN15
52.4117,-1.405,0.06829,PDN15
52.4133,-1.412,0.0682843,PDN15
52.415,-1.421,0.0682759,PDN15
52.4167,-1.429,0.0682707,PDN15
52.4183,-1.437,0.0682663,PDN15
52.42,-1.446,0.0682647,PDN15
52.4217,-1.454,0.0682651,PDN15
52.4233,-1.463,0.0682615,PDN15
52.425,-1.47,0.068258,PDN15
52.4267,-1.479,0.0682532,PDN15
52.4283,-1.487,0.0682489,PDN15
52.43,-1.496,0.068249,PDN15
52.4317,-1.504,0.0682498,PDN15
52.4333,-1.512,0.0682478,PDN15
52.435,-1.522,0.0682472,PDN15
52.4367,-1.53,0.0682456,PDN15
52.4383,-1.537,0.0682451,PDN15
52.44,-1.546,0.0682458,PDN15
52.4417,-1.553,0.0682456,PDN15
52.4433,-1.563,0.0682461,PDN15
52.445,-1.57,0.0682469,PDN15
52.4467,-1.579,0.0682489,PDN15
52.4483,-1.586,0.0682544,PDN15
52.45,-1.595,0.0682613,PDN15
52.4517,-1.604,0.0682638,PDN15
52.4533,-1.613,0.0682618,PDN15
52.455,-1.621,0.0682547,PDN15
52.4567,-1.628,0.0682387,PDN15
52.4583,-1.637,0.0682265,PDN15
52.46,-1.645,0.0682161,PDN15
52.4617,-1.654,0.0682062,PDN15
52.4633,-1.663,0.0681932,PDN15
52.465,-1.671,0.0681819,PDN15
52.4667,-1.679,0.0681707,PDN15
52.4683,-1.686,0.0681643,PDN15
52.47,-1.695,0.0681584,PDN15
52.4717,-1.704,0.0681497,PDN15
52.4733,-1.713,0.0681428,PDN15
52.475,-1.72,0.0681348,PDN15
52.4767,-1.729,0.0681286,PDN15
52.4783,-1.737,0.0681257,PDN15
52.48,-1.745,0.0681276,PDN15
52.4817,-1.754,0.0681286,PDN15
52.4833,-1.761,0.0681307,PDN15
52.485,-1.77,0.0681368,PDN15
52.4867,-1.779,0.0681445,PDN15
52.4883,-1.787,0.0681484,PDN15
52.49,-1.794,0.0681485,PDN15
52.4917,-1.803,0.0681437,PDN15
52.4933,-1.811,0.0681358,PDN15
52.495,-1.82,0.0681303,PDN15
52.4967,-1.828,0.0681256,PDN15
52.4983,-1.837,0.0681255,PDN15
52.5,-1.845,0.0681251,PDN15
52.5017,-1.853,0.0681245,PDN15
52.5033,-1.862,0.0681249,PDN15
