Time,Temperature (°C),Heat Flow (Normalized)(W/g),Label
15.9117,77.188,-0.819041,Control
15.9133,77.192,-0.819009,Control
15.915,77.198,-0.818972,Control
15.9167,77.203,-0.818932,Control
15.9183,77.208,-0.818896,Control
15.92,77.214,-0.818865,Control
15.9217,77.218,-0.81883,Control
15.9233,77.223,-0.818794,Control
15.925,77.229,-0.818758,Control
15.9267,77.233,-0.818714,Control
15.9283,77.239,-0.818676,Control
15.93,77.245,-0.818641,Control
15.9317,77.248,-0.818602,Control
15.9333,77.253,-0.818561,Control
15.935,77.259,-0.818511,Control
15.9367,77.263,-0.818457,Control
15.9383,77.268,-0.818409,Control
15.94,77.273,-0.818367,Control
15.9417,77.28,-0.818324,Control
15.9433,77.283,-0.818281,Control
15.945,77.288,-0.818233,Control
15.9467,77.294,-0.818192,Control
15.9483,77.298,-0.818149,Control
15.95,77.303,-0.818103,Control
15.9517,77.308,-0.818058,Control
15.9533,77.313,-0.818009,Control
15.955,77.319,-0.817959,Control
15.9567,77.324,-0.81791,Control
15.9583,77.329,-0.817862,Control
15.96,77.334,-0.817814,Control
15.9617,77.339,-0.81777,Control
15.9633,77.344,-0.817733,Control
15.965,77.35,-0.817701,Control
15.9667,77.353,-0.817673,Control
15.9683,77.359,-0.81765,Control
15.97,77.365,-0.817626,Control
15.9717,77.368,-0.817603,Control
15.9733,77.375,-0.817576,Control
15.975,77.379,-0.817547,Control
15.9767,77.385,-0.817505,Control
15.9783,77.389,-0.817455,Control
15.98,77.394,-0.817406,Control
15.9817,77.4,-0.817357,Control
15.9833,77.404,-0.817307,Control
15.985,77.409,-0.817257,Control
15.9867,77.413,-0.817201,Control
15.9883,77.419,-0.817128,Control
15.99,77.424,-0.817054,Control
15.9917,77.429,-0.816973,Control
15.9933,77.434,-0.816912,Control
15.995,77.439,-0.816843,Control
15.9967,77.444,-0.816786,Control
15.9983,77.449,-0.816737,Control
16,77.454,-0.816699,Control
16.0017,77.458,-0.816663,Control
16.0033,77.464,-0.81664,Control
16.005,77.469,-0.816619,Control
16.0067,77.474,-0.81659,Control
16.0083,77.479,-0.816554,Control
16.01,77.484,-0.81651,Control
16.0117,77.489,-0.81646,Control
16.0133,77.493,-0.816407,Control
16.015,77.499,-0.816359,Control
16.0167,77.503,-0.816313,Control
16.0183,77.509,-0.816274,Control
16.02,77.514,-0.816233,Control
16.0217,77.519,-0.816194,Control
16.0233,77.524,-0.816157,Control
16.025,77.529,-0.816112,Control
16.0267,77.534,-0.816065,Control
16.0283,77.538,-0.816016,Control
16.03,77.543,-0.815963,Control
16.0317,77.549,-0.815909,Control
16.0333,77.554,-0.815856,Control
16.035,77.559,-0.815801,Control
16.0367,77.564,-0.815746,Control
16.0383,77.568,-0.815694,Control
16.04,77.573,-0.815646,Control
16.0417,77.579,-0.815604,Control
16.0433,77.585,-0.815558,Control
16.045,77.589,-0.815505,Control
16.0467,77.594,-0.815458,Control
16.0483,77.599,-0.815417,Control
16.05,77.604,-0.815381,Control
16.0517,77.609,-0.815345,Control
16.0533,77.614,-0.815308,Control
16.055,77.62,-0.815276,Control
16.0567,77.624,-0.815244,Control
16.0583,77.629,-0.815216,Control
16.06,77.634,-0.815188,Control
16.0617,77.639,-0.815154,Control
16.0633,77.643,-0.815117,Control
16.065,77.649,-0.815081,Control
16.0667,77.653,-0.815038,Control
16.0683,77.659,-0.814988,Control
16.07,77.663,-0.814932,Control
16.0717,77.669,-0.814875,Control
16.0733,77.674,-0.814817,Control
16.075,77.679,-0.81476,Control
16.0767,77.684,-0.81471,Control
16.0783,77.689,-0.814664,Control
16.08,77.693,-0.814624,Control
16.0817,77.699,-0.81458,Control
16.0833,77.705,-0.814542,Control
16.085,77.709,-0.814492,Control
16.0867,77.714,-0.814444,Control
16.0883,77.718,-0.814396,Control
16.09,77.723,-0.814343,Control
16.0917,77.729,-0.814286,Control
16.0933,77.733,-0.814231,Control
16.095,77.738,-0.81418,Control
16.0967,77.743,-0.814132,Control
16.0983,77.749,-0.814089,Control
16.1,77.754,-0.81405,Control
16.1017,77.759,-0.81401,Control
16.1033,77.764,-0.813969,Control
16.105,77.768,-0.813925,Control
16.1067,77.774,-0.813883,Control
16.1083,77.78,-0.813845,Control
16.11,77.784,-0.813808,Control
16.1117,77.789,-0.813773,Control
16.1133,77.795,-0.813739,Control
16.115,77.8,-0.813709,Control
16.1167,77.805,-0.813677,Control
16.1183,77.809,-0.813642,Control
16.12,77.815,-0.813609,Control
16.1217,77.819,-0.813574,Control
16.1233,77.824,-0.813531,Control
16.125,77.829,-0.813478,Control
16.1267,77.834,-0.81342,Control
16.1283,77.84,-0.813335,Control
16.13,77.845,-0.813277,Control
16.1317,77.849,-0.813223,Control
16.1333,77.854,-0.813172,Control
16.135,77.859,-0.813123,Control
16.1367,77.865,-0.813078,Control
16.1383,77.87,-0.813038,Control
16.14,77.874,-0.813006,Control
16.1417,77.88,-0.812984,Control
16.1433,77.885,-0.812962,Control
16.145,77.891,-0.812938,Control
16.1467,77.895,-0.812914,Control
16.1483,77.899,-0.812886,Control
16.15,77.904,-0.812862,Control
16.1517,77.91,-0.812836,Control
16.1533,77.913,-0.812805,Control
16.155,77.919,-0.812771,Control
16.1567,77.924,-0.812739,Control
16.1583,77.929,-0.812708,Control
16.16,77.934,-0.812682,Control
16.1617,77.94,-0.812653,Control
16.1633,77.944,-0.812621,Control
16.165,77.949,-0.81259,Control
16.1667,77.955,-0.81255,Control
16.1683,77.96,-0.812512,Control
16.17,77.965,-0.812471,Control
16.1717,77.971,-0.812429,Control
16.1733,77.975,-0.812388,Control
16.175,77.979,-0.812354,Control
16.1767,77.985,-0.812314,Control
16.1783,77.99,-0.812275,Control
16.18,77.995,-0.812235,Control
16.1817,78,-0.812198,Control
16.1833,78.004,-0.812163,Control
16.185,78.009,-0.812124,Control
16.1867,78.015,-0.812086,Control
16.1883,78.02,-0.812041,Control
16.19,78.023,-0.811994,Control
16.1917,78.03,-0.811949,Control
16.1933,78.036,-0.8119,Control
16.195,78.04,-0.811853,Control
16.1967,78.045,-0.811807,Control
16.1983,78.049,-0.811755,Control
16.2,78.055,-0.811709,Control
16.2017,78.059,-0.811656,Control
16.2033,78.065,-0.8116,Control
16.205,78.07,-0.811549,Control
16.2067,78.074,-0.811504,Control
16.2083,78.08,-0.811465,Control
16.21,78.085,-0.811427,Control
16.2117,78.089,-0.811391,Control
16.2133,78.094,-0.811355,Control
16.215,78.099,-0.811327,Control
16.2167,78.104,-0.8113,Control
16.2183,78.11,-0.811274,Control
16.22,78.115,-0.811243,Control
16.2217,78.119,-0.811204,Control
16.2233,78.125,-0.811159,Control
16.225,78.13,-0.811116,Control
16.2267,78.135,-0.811068,Control
16.2283,78.14,-0.811023,Control
16.23,78.145,-0.810985,Control
16.2317,78.149,-0.810946,Control
16.2333,78.155,-0.810902,Control
16.235,78.16,-0.810861,Control
16.2367,78.164,-0.810817,Control
16.2383,78.169,-0.810775,Control
16.24,78.174,-0.810728,Control
16.2417,78.18,-0.810681,Control
16.2433,78.184,-0.810635,Control
16.245,78.19,-0.810594,Control
16.2467,78.194,-0.810558,Control
16.2483,78.2,-0.810522,Control
16.25,78.205,-0.810487,Control
16.2517,78.209,-0.810452,Control
16.2533,78.214,-0.810422,Control
16.255,78.219,-0.810389,Control
16.2567,78.224,-0.810362,Control
16.2583,78.229,-0.810333,Control
16.26,78.235,-0.8103,Control
16.2617,78.24,-0.810263,Control
16.2633,78.244,-0.810231,Control
16.265,78.251,-0.810196,Control
16.2667,78.256,-0.810154,Control
16.2683,78.26,-0.810106,Control
16.27,78.265,-0.810059,Control
16.2717,78.27,-0.810012,Control
16.2733,78.275,-0.809962,Control
16.275,78.28,-0.809917,Control
16.2767,78.284,-0.809874,Control
16.2783,78.289,-0.809829,Control
16.28,78.295,-0.809786,Control
16.2817,78.3,-0.809751,Control
16.2833,78.304,-0.809714,Control
16.285,78.31,-0.809674,Control
16.2867,78.315,-0.809633,Control
16.2883,78.32,-0.80959,Control
16.29,78.324,-0.809553,Control
16.2917,78.33,-0.809513,Control
16.2933,78.335,-0.809471,Control
16.295,78.341,-0.809428,Control
16.2967,78.345,-0.809386,Control
16.2983,78.349,-0.809345,Control
16.3,78.355,-0.809307,Control
16.3017,78.36,-0.809269,Control
16.3033,78.365,-0.809226,Control
16.305,78.37,-0.809177,Control
16.3067,78.375,-0.809128,Control
16.3083,78.38,-0.809078,Control
16.31,78.385,-0.809029,Control
16.3117,78.39,-0.808978,Control
16.3133,78.395,-0.808933,Control
16.315,78.4,-0.808884,Control
16.3167,78.404,-0.808839,Control
16.3183,78.41,-0.808795,Control
16.32,78.415,-0.808754,Control
16.3217,78.42,-0.808716,Control
16.3233,78.425,-0.808681,Control
16.325,78.43,-0.808647,Control
16.3267,78.435,-0.808616,Control
16.3283,78.439,-0.808589,Control
16.33,78.445,-0.808562,Control
16.3317,78.45,-0.808533,Control
16.3333,78.455,-0.808496,Control
16.335,78.46,-0.808455,Control
16.3367,78.465,-0.808418,Control
16.3383,78.47,-0.808379,Control
16.34,78.475,-0.808338,Control
16.3417,78.48,-0.808297,Control
16.3433,78.485,-0.808261,Control
16.345,78.49,-0.808228,Control
16.3467,78.495,-0.808194,Control
16.3483,78.499,-0.808158,Control
16.35,78.503,-0.808113,Control
16.3517,78.51,-0.808072,Control
16.3533,78.514,-0.808028,Control
16.355,78.52,-0.807982,Control
16.3567,78.524,-0.807939,Control
16.3583,78.53,-0.807892,Control
16.36,78.535,-0.807849,Control
16.3617,78.54,-0.807812,Control
16.3633,78.545,-0.807773,Control
16.365,78.55,-0.807734,Control
16.3667,78.555,-0.807695,Control
16.3683,78.559,-0.807655,Control
16.37,78.565,-0.807618,Control
16.3717,78.57,-0.807573,Control
16.3733,78.575,-0.80753,Control
16.375,78.58,-0.807489,Control
16.3767,78.585,-0.807436,Control
16.3783,78.589,-0.807385,Control
16.38,78.594,-0.807334,Control
16.3817,78.6,-0.807279,Control
16.3833,78.605,-0.807227,Control
16.385,78.611,-0.807178,Control
16.3867,78.616,-0.807127,Control
16.3883,78.62,-0.807083,Control
16.39,78.625,-0.807044,Control
16.3917,78.63,-0.807013,Control
16.3933,78.636,-0.806982,Control
16.395,78.641,-0.806951,Control
16.3967,78.645,-0.806925,Control
16.3983,78.65,-0.806894,Control
16.4,78.655,-0.806858,Control
16.4017,78.659,-0.806821,Control
16.4033,78.665,-0.806785,Control
16.405,78.671,-0.806744,Control
16.4067,78.676,-0.806702,Control
16.4083,78.68,-0.806661,Control
16.41,78.685,-0.806618,Control
16.4117,78.69,-0.806583,Control
16.4133,78.695,-0.806551,Control
16.415,78.701,-0.806526,Control
16.4167,78.705,-0.8065,Control
16.4183,78.71,-0.806473,Control
16.42,78.715,-0.806443,Control
16.4217,78.72,-0.806418,Control
16.4233,78.724,-0.806392,Control
16.425,78.73,-0.806365,Control
16.4267,78.735,-0.806332,Control
16.4283,78.74,-0.806294,Control
16.43,78.746,-0.806257,Control
16.4317,78.75,-0.806224,Control
16.4333,78.755,-0.806187,Control
16.435,78.76,-0.806147,Control
16.4367,78.766,-0.806108,Control
16.4383,78.77,-0.80606,Control
16.44,78.775,-0.806013,Control
16.4417,78.781,-0.805963,Control
16.4433,78.785,-0.805897,Control
16.445,78.79,-0.805843,Control
16.4467,78.795,-0.805789,Control
16.4483,78.8,-0.805737,Control
16.45,78.805,-0.805686,Control
16.4517,78.81,-0.80564,Control
16.4533,78.814,-0.805602,Control
16.455,78.82,-0.805571,Control
16.4567,78.824,-0.80554,Control
16.4583,78.83,-0.80551,Control
16.46,78.836,-0.805473,Control
16.4617,78.84,-0.805433,Control
16.4633,78.844,-0.805391,Control
16.465,78.85,-0.80534,Control
16.4667,78.855,-0.805263,Control
16.4683,78.86,-0.805189,Control
16.47,78.865,-0.805097,Control
16.4717,78.869,-0.805048,Control
16.4733,78.875,-0.805005,Control
16.475,78.879,-0.80497,Control
16.4767,78.885,-0.804939,Control
16.4783,78.889,-0.80491,Control
16.48,78.894,-0.804883,Control
16.4817,78.9,-0.804847,Control
16.4833,78.906,-0.804809,Control
16.485,78.911,-0.804767,Control
16.4867,78.916,-0.804721,Control
16.4883,78.92,-0.804677,Control
16.49,78.925,-0.804634,Control
16.4917,78.931,-0.804597,Control
16.4933,78.935,-0.80456,Control
16.495,78.94,-0.804522,Control
16.4967,78.945,-0.804486,Control
16.4983,78.951,-0.804451,Control
16.5,78.957,-0.804421,Control
16.5017,78.961,-0.804395,Control
16.5033,78.965,-0.804366,Control
16.505,78.971,-0.804336,Control
16.5067,78.976,-0.804303,Control
16.5083,78.981,-0.804271,Control
16.51,78.986,-0.804237,Control
16.5117,78.991,-0.804203,Control
16.5133,78.995,-0.80416,Control
16.515,79,-0.804113,Control
16.5167,79.007,-0.804058,Control
16.5183,79.011,-0.804004,Control
16.52,79.015,-0.80395,Control
16.5217,79.021,-0.803901,Control
16.5233,79.026,-0.803854,Control
16.525,79.031,-0.803812,Control
16.5267,79.036,-0.80377,Control
16.5283,79.041,-0.803728,Control
16.53,79.045,-0.803687,Control
16.5317,79.05,-0.80364,Control
16.5333,79.055,-0.803595,Control
16.535,79.061,-0.803555,Control
16.5367,79.065,-0.803513,Control
16.5383,79.07,-0.80348,Control
16.54,79.076,-0.803451,Control
16.5417,79.08,-0.803423,Control
16.5433,79.084,-0.803391,Control
16.545,79.09,-0.803355,Control
16.5467,79.096,-0.803316,Control
16.5483,79.1,-0.803268,Control
16.55,79.105,-0.803216,Control
16.5517,79.111,-0.803161,Control
16.5533,79.116,-0.80311,Control
16.555,79.12,-0.803053,Control
16.5567,79.125,-0.802979,Control
16.5583,79.13,-0.802925,Control
16.56,79.135,-0.802872,Control
16.5617,79.14,-0.802831,Control
16.5633,79.146,-0.802791,Control
16.565,79.151,-0.802757,Control
16.5667,79.156,-0.802718,Control
16.5683,79.161,-0.802683,Control
16.57,79.166,-0.80265,Control
16.5717,79.17,-0.80262,Control
16.5733,79.176,-0.802584,Control
16.575,79.18,-0.802544,Control
16.5767,79.185,-0.802504,Control
16.5783,79.191,-0.80246,Control
16.58,79.196,-0.802422,Control
16.5817,79.201,-0.80238,Control
16.5833,79.205,-0.802336,Control
16.585,79.211,-0.802289,Control
16.5867,79.215,-0.802243,Control
16.5883,79.222,-0.802193,Control
16.59,79.226,-0.802144,Control
16.5917,79.231,-0.802089,Control
16.5933,79.237,-0.802031,Control
16.595,79.24,-0.801979,Control
16.5967,79.246,-0.801934,Control
16.5983,79.25,-0.801894,Control
16.6,79.255,-0.801857,Control
16.6017,79.261,-0.801824,Control
16.6033,79.266,-0.801796,Control
16.605,79.27,-0.801765,Control
16.6067,79.276,-0.801729,Control
16.6083,79.28,-0.801688,Control
16.61,79.285,-0.80164,Control
16.6117,79.29,-0.801591,Control
16.6133,79.295,-0.801543,Control
16.615,79.3,-0.801492,Control
16.6167,79.305,-0.80144,Control
16.6183,79.311,-0.80139,Control
16.62,79.316,-0.801344,Control
16.6217,79.321,-0.801301,Control
16.6233,79.326,-0.801258,Control
16.625,79.331,-0.801215,Control
16.6267,79.336,-0.801171,Control
16.6283,79.341,-0.801133,Control
16.63,79.345,-0.801096,Control
16.6317,79.351,-0.801055,Control
16.6333,79.356,-0.80101,Control
16.635,79.361,-0.800965,Control
16.6367,79.366,-0.80092,Control
16.6383,79.371,-0.800874,Control
16.64,79.376,-0.800819,Control
16.6417,79.381,-0.800763,Control
16.6433,79.385,-0.80071,Control
16.645,79.39,-0.80066,Control
16.6467,79.395,-0.800616,Control
16.6483,79.4,-0.800579,Control
16.65,79.406,-0.800544,Control
16.6517,79.41,-0.800512,Control
16.6533,79.416,-0.800477,Control
16.655,79.421,-0.800445,Control
16.6567,79.427,-0.80041,Control
16.6583,79.43,-0.800368,Control
16.66,79.435,-0.800316,Control
16.6617,79.442,-0.800264,Control
16.6633,79.446,-0.800205,Control
16.665,79.452,-0.800152,Control
16.6667,79.456,-0.800101,Control
16.6683,79.461,-0.800048,Control
16.67,79.466,-0.799995,Control
16.6717,79.471,-0.799939,Control
16.6733,79.476,-0.79989,Control
16.675,79.482,-0.799847,Control
16.6767,79.487,-0.799811,Control
16.6783,79.491,-0.799774,Control
16.68,79.496,-0.799742,Control
16.6817,79.502,-0.799707,Control
16.6833,79.506,-0.79967,Control
16.685,79.511,-0.799631,Control
16.6867,79.517,-0.799586,Control
16.6883,79.521,-0.799536,Control
16.69,79.526,-0.799481,Control
16.6917,79.531,-0.799429,Control
16.6933,79.536,-0.799343,Control
16.695,79.54,-0.799277,Control
16.6967,79.545,-0.799218,Control
16.6983,79.55,-0.799159,Control
16.7,79.556,-0.799105,Control
16.7017,79.561,-0.799061,Control
16.7033,79.566,-0.79902,Control
16.705,79.571,-0.798975,Control
16.7067,79.575,-0.79893,Control
16.7083,79.582,-0.798884,Control
16.71,79.586,-0.798838,Control
16.7117,79.591,-0.798787,Control
16.7133,79.596,-0.798736,Control
16.715,79.601,-0.798687,Control
16.7167,79.606,-0.798635,Control
16.7183,79.611,-0.798581,Control
16.72,79.615,-0.79853,Control
16.7217,79.622,-0.798483,Control
16.7233,79.626,-0.798434,Control
16.725,79.631,-0.798383,Control
16.7267,79.637,-0.798339,Control
16.7283,79.642,-0.798301,Control
16.73,79.646,-0.798263,Control
16.7317,79.651,-0.798224,Control
16.7333,79.657,-0.798183,Control
16.735,79.662,-0.798139,Control
16.7367,79.666,-0.798086,Control
16.7383,79.671,-0.798037,Control
16.74,79.676,-0.797983,Control
16.7417,79.681,-0.797924,Control
16.7433,79.687,-0.797866,Control
16.745,79.691,-0.797807,Control
16.7467,79.696,-0.797752,Control
16.7483,79.701,-0.797697,Control
16.75,79.706,-0.797645,Control
16.7517,79.711,-0.797594,Control
16.7533,79.717,-0.797549,Control
16.755,79.722,-0.797502,Control
16.7567,79.726,-0.797456,Control
16.7583,79.731,-0.797409,Control
16.76,79.736,-0.797361,Control
16.7617,79.741,-0.797315,Control
16.7633,79.746,-0.797263,Control
16.765,79.751,-0.797213,Control
16.7667,79.757,-0.797167,Control
16.7683,79.762,-0.797127,Control
16.77,79.767,-0.79709,Control
16.7717,79.772,-0.797057,Control
16.7733,79.777,-0.79702,Control
16.775,79.781,-0.796986,Control
16.7767,79.786,-0.796953,Control
16.7783,79.792,-0.796921,Control
16.78,79.796,-0.796893,Control
16.7817,79.801,-0.796856,Control
16.7833,79.806,-0.796806,Control
16.785,79.812,-0.796752,Control
16.7867,79.815,-0.796694,Control
16.7883,79.822,-0.796634,Control
16.79,79.827,-0.796575,Control
16.7917,79.832,-0.79651,Control
16.7933,79.837,-0.796436,Control
16.795,79.842,-0.796375,Control
16.7967,79.846,-0.796317,Control
16.7983,79.852,-0.796264,Control
16.8,79.856,-0.796213,Control
16.8017,79.861,-0.796166,Control
16.8033,79.866,-0.796123,Control
16.805,79.871,-0.796073,Control
16.8067,79.876,-0.796018,Control
16.8083,79.881,-0.795972,Control
16.81,79.887,-0.795932,Control
16.8117,79.891,-0.795895,Control
16.8133,79.897,-0.795853,Control
16.815,79.901,-0.795814,Control
16.8167,79.906,-0.795774,Control
16.8183,79.912,-0.795731,Control
16.82,79.916,-0.795692,Control
16.8217,79.921,-0.795653,Control
16.8233,79.926,-0.795607,Control
16.825,79.932,-0.795559,Control
16.8267,79.937,-0.795508,Control
16.8283,79.941,-0.795456,Control
16.83,79.946,-0.7954,Control
16.8317,79.951,-0.795343,Control
16.8333,79.956,-0.795283,Control
16.835,79.96,-0.795225,Control
16.8367,79.965,-0.795171,Control
16.8383,79.97,-0.79512,Control
16.84,79.976,-0.795077,Control
16.8417,79.981,-0.795037,Control
16.8433,79.986,-0.795,Control
16.845,79.992,-0.794962,Control
16.8467,79.996,-0.794926,Control
16.8483,80,-0.794893,Control
16.85,80.006,-0.794861,Control
16.8517,80.011,-0.794828,Control
